chromosome,start,end,value
1,12144440,12147208,0.00789
1,12147188,12148380,0.00483
1,12148515,12150617,0.00389
1,12150674,12152460,0.00472
1,12152519,12154921,0.01225
1,12157054,12159125,0.00118
1,12159884,12161314,0.01291
1,12162112,12164714,0.00872
1,12168768,12172119,0.00785
1,12177673,12179628,0.00424
1,12180483,12184528,0.00285
1,12186941,12187423,0.0029
1,12188678,12190461,0.01092
1,12191133,12193270,0.00664
1,12195722,12196223,0.00501
1,12201963,12203408,0.00262
1,12203945,12208698,0.0006
1,12208308,12214313,0.00404
1,12219657,12220289,0.00333
1,12220858,12224108,0.00705
1,12226852,12228556,0.00906
1,12233632,12236576,0.00284
1,12237547,12238710,0.01144
1,12241614,12245292,0.0024
1,12244560,12246231,0.00394
1,12256474,12260638,0.00994
1,12261165,12262750,0.00321
1,12264942,12266920,0.00483
1,12267808,12269913,0.00175
1,12278438,12279451,0.00639
1,12279947,12281406,0.01226
1,12283725,12285371,0.00142
1,12287913,12288210,0.00481
1,12294394,12295305,0.00224
1,12301325,12303330,0.01154
1,12303862,12305203,0.00306
1,12308136,12309914,0.00814
1,12311518,12313518,0.01056
1,12314904,12316258,0.00101
1,12319905,12320870,0.00228
1,12323474,12327311,0.0041
1,12330576,12332785,0.00865
1,12331977,12332469,0.00257
1,12332834,12340409,0.00041
1,12346138,12348733,0.00758
1,12349304,12351318,0.01207
1,12351566,12355173,0.01018
1,12355557,12358031,0.00267
1,12357910,12358966,0.00931
1,12359454,12361313,0.00783
1,12361832,12363493,0.00583
1,12366810,12370014,0.00067
1,12370065,12371554,0.00632
1,12374259,12376367,0.01173
1,12379427,12379703,0.0057
1,12388595,12389447,0.00033
1,12390238,12390915,0.00719
1,12390448,12391149,0.00633
1,12393426,12396194,0.00539
1,12396397,12398418,0.01179
1,12398428,12401036,0.01285
1,12402283,12403209,0.003
1,12411670,12412514,0.0002
1,12417012,12421792,0.00015
1,12426700,12429714,0.00099
1,12429846,12433236,0.0077
1,12433356,12434735,0.00823
1,12435882,12439499,0.00923
1,12441244,12443368,0.00801
1,12443547,12446764,0.01188
1,12448543,12451287,0.00766
1,12451405,12454542,0.00926
1,12455653,12457547,0.00556
1,12458564,12462905,0.00135
1,12462849,12466089,0.01182
1,12472868,12473974,0.01069
1,12485318,12492207,0.00664
1,12492321,12494584,0.01139
1,12498000,12498800,0.00689
1,12503360,12506172,0.00406
1,12508548,12511520,0.00454
1,12514106,12516521,0.00921
1,12516112,12516555,0.01225
1,12520059,12524377,0.00674
1,12530815,12534306,0.01275
1,12534426,12536162,0.01006
1,12536310,12541938,0.00355
1,12542796,12546244,0.00016
1,12550339,12552629,0.0055
1,12552655,12554363,0.00865
1,12556005,12559082,0.0112
1,12565992,12566615,0.00344
1,12575892,12576173,0.0053
1,12577722,12580824,0.00354
1,12584345,12587778,0.01245
1,12587726,12590223,0.0054
1,12591348,12593579,0.00916
1,12595110,12602379,0.00652
1,12604161,12607033,0.00416
1,12607222,12609084,0.00315
1,12609440,12610495,0.00313
1,12611638,12612663,0.00184
1,12615690,12617032,0.00892
1,12623434,12624508,0.00517
1,12637054,12638692,3e-05
1,12646674,12652646,0.00393
1,12653961,12654779,0.00769
1,12654927,12656605,0.00401
1,12657027,12658756,0.01136
1,12660497,12663870,0.00107
1,12685176,12687641,0.00599
1,12687552,12688543,0.00517
1,12692995,12697834,0.00707
1,12709090,12710665,0.00092
1,12736000,12738196,0.00597
1,12743722,12745748,0.01071
1,12746405,12748617,0.00865
1,12748571,12750506,0.00434
1,12763902,12765686,0.01055
1,12766263,12766651,0.00973
1,12769644,12770131,0.01187
1,12773164,12773442,0.00617
1,12776578,12776856,0.00282
1,12777711,12778231,0.01224
1,12779992,12780270,0.00076
1,12781126,12781766,0.00366
1,12783406,12783684,0.00141
1,12784536,12785176,0.00512
1,12786817,12787095,0.00411
1,12787950,12788590,0.01104
1,12790122,12790605,0.01014
1,12791364,12791884,0.00162
1,12793536,12794023,0.00182
1,12796984,12797247,0.00276
1,12800308,12800571,0.00833
1,12801427,12802067,0.00929
1,12803708,12803986,0.00132
1,12804834,12805334,0.0125
1,12807121,12807399,3e-05
1,12808246,12809481,0.00658
1,12811030,12811308,0.01124
1,12812157,12812569,0.00322
1,12851983,12853235,0.00897
1,12864158,12866238,0.00317
1,12867081,12868890,0.00469
1,12870563,12872257,0.00752
1,12877107,12878835,0.00824
1,12879306,12879470,0.00244
1,12882654,12884762,0.00012
1,12890404,12892955,0.00595
1,12896582,12897675,0.00988
1,12902718,12906171,0.00981
1,12908848,12914858,0.00169
1,12917070,12917829,0.00086
1,12927303,12930523,0.00452
1,12930980,12931555,0.01218
1,12932024,12934656,0.00946
1,12935647,12936586,0.00508
1,12936849,12937787,0.01056
1,12947517,12948849,0.00656
1,12956119,12957090,0.01122
1,12958841,12962853,0.01224
1,12964986,12966113,0.00413
1,12977668,12979947,0.00673
1,12980689,12984740,0.00599
1,12988649,12989373,0.00658
1,12991392,12992145,0.00406
1,13005673,13006187,0.00917
1,13018289,13019198,0.00834
1,13024161,13024941,0.00802
1,13026206,13027691,0.00403
1,13030553,13031375,0.00803
1,13032806,13033280,0.00858
1,13035294,13036037,0.01149
1,13039660,13042159,0.00817
1,13049114,13049437,0.00585
1,13051157,13055093,0.00957
1,13061549,13063455,0.0094
1,13066087,13066596,0.00783
1,13071165,13074984,0.01114
1,13077890,13080265,0.0074
1,13078416,13079773,0.00188
1,13082819,13085830,0.00651
1,13089816,13097286,0.01168
1,13105130,13105596,0.01261
1,13108634,13111700,0.00785
1,13112506,13113136,0.00571
1,13115824,13117235,0.01113
1,13122082,13125328,0.0129
1,13143061,13144988,0.00617
1,13148592,13149559,0.00614
1,13153583,13153948,0.00129
1,13156346,13158467,0.00369
1,13158466,13160284,0.01078
1,13162966,13164512,0.0097
1,13192608,13198142,0.00436
1,13205345,13208289,0.00931
1,13208683,13210428,0.00437
1,13220471,13224681,0.00339
1,13225168,13227239,0.00496
1,13227137,13229931,0.00098
1,13253398,13255570,0.01179
1,13277259,13280387,0.0046
1,13308119,13309257,0.00869
1,13320675,13322511,0.0116
1,13330510,13331506,0.00623
1,13332047,13334050,0.00735
1,13339804,13341228,0.01232
1,13341300,13341953,0.00613
1,13346878,13354225,0.0129
1,13362962,13365172,0.01289
1,13422554,13423028,0.00282
1,13432418,13433062,0.00754
1,13433919,13434340,0.00257
1,13436586,13436828,0.00909
1,13450089,13453683,0.01276
1,13454496,13456336,0.00132
1,13466694,13470936,0.00714
1,13481665,13482785,0.00768
1,13486004,13486920,0.00179
1,13491370,13492725,0.00378
1,13494652,13495215,0.00367
1,13528257,13529470,0.00402
1,13533168,13544015,0.00704
1,13545965,13558600,0.00204
1,13610985,13614051,0.00129
1,13614890,13616233,0.0017
1,13635336,13635521,0.00262
1,13640508,13643126,0.0077
1,13669425,13671203,0.0013
1,13671774,13674205,0.01253
1,13681704,13683045,0.01185
1,13683663,13685066,0.00698
1,13696042,13698739,0.01135
1,13700765,13701632,0.01203
1,13701401,13703573,0.00982
1,13761926,13764265,0.00543
1,13816459,13818556,0.00608
1,13835620,13836954,0.00553
1,13835832,13836121,0.00037
1,13848529,13849091,0.01213
1,13852958,13853687,0.00021
1,13867568,13869490,0.01224
1,13898210,13900831,0.00972
1,13911137,13911679,0.00608
1,13917331,13917816,0.00843
1,13982995,13984424,0.01181
1,13984576,13985480,0.00485
1,13986436,13987289,0.00526
1,14003819,14005502,0.00598
1,14006147,14006341,0.01182
1,14009673,14010822,0.00412
1,14014796,14015508,0.00011
1,14016385,14018356,0.00519
1,14024634,14027040,0.00693
1,14027222,14030500,0.00536
1,14036038,14037145,0.00894
1,14040918,14041227,0.00127
1,14046735,14049742,0.00202
1,14136413,14138703,0.01262
1,14158452,14161938,0.00348
1,14170351,14172106,0.0106
1,14174798,14178034,0.00828
1,14289533,14292098,0.01256
1,14292996,14296253,0.00795
1,14543277,14544528,0.01258
1,14701718,14703805,0.00953
1,14733525,14745983,0.00168
1,14922423,14923055,0.00152
1,14930278,14932360,0.00698
1,14999615,15001868,0.00292
1,15013792,15014764,0.0018
1,15081952,15085893,0.01099
1,15240553,15244036,0.00959
1,15432576,15434674,0.00336
1,15582423,15585143,0.01099
1,15603568,15607966,0.00973
1,15650635,15652542,0.00379
1,15680978,15684487,0.00867
1,15716714,15717169,0.00771
1,15761082,15761276,0.00974
1,15891281,15894576,0.00651
1,15895197,15900105,0.0081
1,15926676,15935529,0.01131
1,15936156,15938974,0.00873
1,15966381,15968239,0.00537
1,15973054,15976813,0.00287
1,15976805,15979952,0.00446
1,15980135,15983571,0.00403
1,16037606,16038455,0.00012
1,16041656,16042880,0.01161
1,16066931,16067592,0.00269
1,16077592,16078567,0.00898
1,16125743,16127298,0.00214
1,16127353,16129895,0.01139
1,16133286,16135587,0.01277
1,16135723,16137463,0.00373
1,16140526,16141792,0.00703
1,16151095,16152240,0.00416
1,16153609,16154468,0.00281
1,16155278,16157950,0.00199
1,16184038,16184776,0.0041
1,16213995,16215828,0.00032
1,16217197,16219150,0.00618
1,16220519,16222473,0.00714
1,16228189,16231254,0.00406
1,16232785,16236109,0.00416
1,16238525,16240015,0.00733
1,16263805,16264945,0.00746
1,16266553,16268945,0.00721
1,16269075,16270513,0.00308
1,16275108,16278742,0.00783
1,16308510,16311094,0.0073
1,16318253,16319234,0.00429
1,16345916,16346475,0.00847
1,16356762,16357118,0.00479
1,16359029,16360023,0.00896
1,16378974,16379405,0.01169
1,16397979,16399880,0.00183
1,16410372,16412736,0.00265
1,16415357,16416022,0.00536
1,16416733,16417928,0.00136
1,16424578,16425345,0.01238
1,16425412,16430287,0.00739
1,16436250,16437755,0.00491
1,16439367,16441941,0.00528
1,16443582,16446918,0.01251
1,16452981,16453804,0.00989
1,16461072,16461734,0.00989
1,16465056,16465565,0.00863
1,16467298,16470500,0.01098
1,16472205,16473343,0.00855
1,16478159,16482859,0.01007
1,16484231,16486327,0.005
1,16486230,16488462,0.00093
1,16495080,16496078,0.00946
1,16496403,16497377,0.00567
1,16508723,16509784,0.00314
1,16528880,16531065,0.00625
1,16548417,16551909,0.00465
1,16563811,16567399,0.01151
1,16575759,16576541,0.01215
1,16577521,16579722,0.00033
1,16580447,16580800,0.01131
1,16582084,16584556,0.00347
1,16608603,16608818,0.00064
1,16616988,16622049,0.01042
1,16620769,16624504,0.01187
1,16646696,16648648,0.00179
1,16654030,16655928,0.00724
1,16655884,16657686,0.0011
1,16672582,16673952,0.0034
1,16681269,16682933,0.00373
1,16687430,16689563,0.01274
1,16708004,16709713,0.01277
1,16714622,16715564,0.00864
1,16715972,16718656,0.00568
1,16724237,16726752,0.00857
1,16739192,16741652,0.00032
1,16753944,16755670,0.00424
1,16758110,16758508,0.0016
1,16760616,16762486,0.0066
1,16764392,16767685,0.01045
1,16774765,16777352,0.01184
1,16780059,16787623,0.01129
1,16787508,16789436,0.00916
1,16794820,16796450,0.00567
1,16796400,16800321,0.01121
1,16807828,16810565,0.01101
1,16813599,16814733,0.00897
1,16820929,16821823,0.00527
1,16831016,16834011,0.00753
1,16834210,16838562,0.00118
1,16847684,16848343,0.00798
1,16848308,16851271,0.01157
1,16852341,16853238,0.00111
1,16864831,16866787,0.00062
1,16870221,16873427,0.00636
1,16875092,16876549,0.00535
1,16887217,16889155,0.00055
1,16892527,16896089,0.00291
1,16896679,16898645,0.00343
1,16907537,16909572,0.00516
1,16909708,16912270,0.00744
1,16912154,16913664,0.0059
1,16913994,16917053,0.00522
1,16923440,16924821,0.00414
1,16926297,16929196,0.00965
1,16933699,16934568,0.00046
1,16939692,16942558,0.00618
1,16963125,16965019,0.0072
1,16965181,16965586,0.00358
1,16970214,16974753,0.00918
1,16975604,16982965,0.012
1,16982904,16984444,0.00309
1,16994155,16995044,0.00533
1,16995113,16995295,0.01054
1,16999446,17001734,0.01158
1,17002089,17003867,0.01023
1,17004256,17005923,0.00204
1,17007542,17007808,0.00536
1,17009051,17011929,0.01223
1,17013385,17015520,0.00764
1,17021514,17022795,0.01159
1,17031211,17033269,0.0054
1,17033335,17035105,0.01285
1,17050631,17052189,0.00507
1,17052475,17054827,0.00036
1,17065111,17069269,0.00052
1,17074942,17076417,0.00525
1,17077386,17082592,0.00551
1,17083077,17090588,0.00159
1,17090677,17091464,0.01028
1,17090807,17091338,0.01275
1,17095980,17098041,0.01293
1,17098475,17101954,0.01036
1,17104351,17105004,0.00504
1,17115762,17119246,0.00628
1,17123785,17129223,0.00959
1,17130350,17133809,0.00063
1,17137703,17138251,0.00696
1,17139448,17140012,0.00261
1,17141192,17141771,0.00144
1,17147058,17147849,0.01231
1,17147707,17151211,0.00563
1,17152896,17154843,0.00045
1,17154865,17159397,0.00757
1,17162813,17164779,0.00055
1,17165125,17167924,0.00257
1,17169436,17171472,0.01071
1,17172121,17177060,0.00222
1,17177804,17178415,0.00827
1,17179250,17180806,0.00121
1,17180615,17183237,0.01126
1,17183347,17186602,0.00699
1,17191362,17193314,0.00011
1,17199314,17200841,0.0026
1,17224720,17226541,0.01138
1,17230411,17230653,0.00603
1,17232135,17232951,0.00465
1,17236524,17238185,0.00243
1,17261860,17264183,0.00557
1,17265586,17266824,0.00737
1,17270185,17271706,0.00105
1,17272521,17273629,0.00587
1,17274722,17275834,0.00348
1,17275890,17277839,0.00268
1,17282749,17285749,0.00627
1,17291755,17292755,0.00865
1,17297831,17298829,0.00633
1,17300691,17302914,0.01169
1,17303676,17305197,0.00077
1,17306574,17308848,0.00611
1,17308803,17311505,0.00958
1,17319119,17321202,0.01227
1,17319551,17323484,0.00861
1,17324318,17324911,0.00722
1,17326530,17328772,0.00021
1,17328813,17330536,0.00517
1,17330819,17332336,0.01281
1,17331972,17334412,0.01274
1,17335751,17339275,0.01067
1,17339561,17340972,0.00939
1,17342739,17344828,0.01035
1,17347094,17347515,0.00764
1,17351018,17353875,0.00805
1,17353847,17356564,0.01028
1,17358447,17360722,0.00159
1,17365898,17368703,0.01235
1,17372371,17376091,0.00239
1,17378580,17379391,0.0106
1,17379544,17380656,0.00702
1,17382998,17383830,0.01119
1,17385707,17386485,0.00202
1,17394072,17395673,0.00062
1,17395518,17397263,0.00959
1,17402636,17403214,0.00922
1,17414547,17415150,0.00037
1,17417492,17419442,0.01132
1,17422432,17423071,0.00063
1,17424473,17427475,0.00521
1,17428945,17429813,0.00307
1,17431009,17432401,0.0025
1,17432433,17435124,0.00428
1,17435525,17438490,0.01282
1,17451553,17454461,1e-05
1,17455533,17456186,0.00437
1,17456987,17465195,0.00417
1,17466535,17473421,0.00988
1,17477579,17483502,0.01041
1,17484348,17485470,0.00692
1,17485576,17486463,0.0127
1,17491731,17494779,0.00164
1,17496657,17498152,0.0023
1,17504714,17506043,0.0106
1,17507893,17509731,0.01256
1,17518047,17520129,0.00645
1,17525342,17526308,0.00562
1,17531871,17535174,0.01156
1,17533941,17535551,0.01119
1,17536625,17539719,0.001
1,17540775,17541089,0.00204
1,17544077,17544831,0.00612
1,17546326,17546545,0.00024
1,17547323,17548076,0.01162
1,17557091,17560331,0.00491
1,17561286,17562934,0.00581
1,17563931,17565106,0.00904
1,17566511,17569297,0.00456
1,17569256,17570249,0.0049
1,17572414,17573373,0.01054
1,17574906,17576092,0.00293
1,17590266,17591261,0.01164
1,17594683,17595353,0.00827
1,17597898,17599099,0.01036
1,17600004,17601173,0.00069
1,17601513,17602676,0.00395
1,17603504,17604559,0.00038
1,17606558,17606818,0.0015
1,17611905,17612613,0.00504
1,17613029,17614986,0.0082
1,17616051,17619011,0.01073
1,17622110,17624274,0.00044
1,17634697,17637809,0.00511
1,17642397,17642805,0.00965
1,17643976,17647107,0.01067
1,17647144,17651791,0.00196
1,17660752,17661058,0.00063
1,17661095,17662455,0.00745
1,17668285,17669713,0.00786
1,17681157,17683719,0.01245
1,17686990,17688859,0.01033
1,17691811,17693887,0.00602
1,17698598,17701041,0.00012
1,17704132,17706460,0.00927
1,17711491,17712660,0.00224
1,17716051,17716808,0.00116
1,17716893,17719500,0.00992
1,17719584,17721891,0.00725
1,17723382,17727243,0.00492
1,17728095,17729102,0.00709
1,17730417,17731157,0.00355
1,17732010,17758508,0.01219
1,17760142,17761998,0.00642
1,17766738,17769951,0.00634
1,17769938,17773518,0.00981
1,17773627,17780106,0.01256
1,17780429,17781727,0.00294
1,17781988,17784211,0.01038
1,17784507,17784913,0.00622
1,17785397,17786368,0.0044
1,17786498,17789024,0.01105
1,17788763,17790246,0.00323
1,17790364,17792340,0.00948
1,17792343,17794460,0.00539
1,17794560,17795163,0.01051
1,17796258,17796784,0.00271
1,17796764,17798337,0.00209
1,17798431,17802330,0.01241
1,17802863,17804955,0.00109
1,17805761,17808993,0.00909
1,17808988,17812106,0.00602
1,17813886,17817441,0.01175
1,17827953,17830420,0.0073
1,17835032,17837781,0.00274
1,17844350,17844900,0.0014
1,17847042,17848338,0.00471
1,17848421,17853915,0.00883
1,17854813,17855715,0.00413
1,17857258,17857722,0.01042
1,17863660,17864558,0.01151
1,17867102,17868432,0.00867
1,17868121,17868536,0.00852
1,17868522,17873261,0.01054
1,17874436,17877462,0.00231
1,17876989,17879270,0.0091
1,17879369,17881251,0.00163
1,17881968,17883967,0.00836
1,17884645,17885614,0.00328
1,17885633,17892632,0.00798
1,17895784,17898813,0.0035
1,17902632,17906873,0.00984
1,17906871,17908534,0.00807
1,17908503,17910523,0.00671
1,17910779,17913344,0.00175
1,17913711,17916101,0.00266
1,17918207,17921116,0.00213
1,17921900,17928954,0.00395
1,17931390,17934662,0.00659
1,17934746,17936946,0.00143
1,17940050,17942864,0.0128
1,17943242,17944315,0.00274
1,17945369,17950598,0.00454
1,17950569,17952743,0.01255
1,17952854,17955509,0.00767
1,17953870,17957719,0.00703
1,17957942,17960916,0.00348
1,17962520,17964465,0.00246
1,17965871,17969354,0.01178
1,17969395,17970551,0.00331
1,17970611,17973402,0.01075
1,17973642,17976663,0.01025
1,17981636,17983377,0.00877
1,17983646,17986292,0.00362
1,17986303,17989163,0.00376
1,17989131,17995339,0.0012
1,17995785,17998037,0.00075
1,17998795,18001289,0.005
1,18008813,18010086,0.00771
1,18011035,18013257,0.00613
1,18017730,18018458,0.00689
1,18019274,18020642,0.00717
1,18020337,18022277,0.01268
1,18023378,18026097,0.00477
1,18030704,18031593,0.00287
1,18035967,18036510,0.00482
1,18035967,18039405,0.01132
1,18040129,18041447,0.01226
1,18041380,18042886,0.00369
1,18043672,18047806,0.00386
1,18049810,18053152,0.00217
1,18055229,18059521,0.00909
1,18059450,18061302,0.00408
1,18061356,18065031,0.00818
1,18064905,18068154,0.00223
1,18068698,18071667,0.00805
1,18072123,18076405,0.01081
1,18080408,18082925,0.00144
1,18084715,18087934,0.00761
1,18091681,18093878,0.01244
1,18094900,18095046,0.00953
1,18098081,18101732,0.00518
1,18101643,18104768,0.01176
1,18105808,18106455,0.00347
1,18106860,18110386,0.00787
1,18110814,18111463,0.01074
1,18112458,18113733,0.01168
1,18113714,18117833,0.00269
1,18118017,18120667,0.01036
1,18121434,18122155,0.00462
1,18123071,18124289,0.00468
1,18128524,18131522,0.00792
1,18132545,18134017,0.01068
1,18134528,18135312,0.00441
1,18136666,18138080,0.01149
1,18137977,18139131,0.0026
1,18139174,18149019,0.00383
1,18150466,18153364,0.01136
1,18166128,18170105,0.00709
1,18171563,18172450,0.00723
1,18173427,18174416,0.01232
1,18174373,18176389,0.01203
1,18176772,18179264,0.00686
1,18178479,18179228,0.01169
1,18179250,18182510,0.00887
1,18183184,18184583,0.01084
1,18184654,18187529,0.00855
1,18191267,18193782,0.00382
1,18198227,18199168,0.00427
1,18198298,18200366,0.00353
1,18201889,18202764,0.00726
1,18205934,18206701,0.00512
1,18206312,18211390,0.00027
1,18209194,18210177,0.01082
1,18215800,18218339,0.00993
1,18218341,18219269,0.01127
1,18220533,18224325,0.00699
1,18225870,18226967,0.00767
1,18227122,18230330,0.01022
1,18232407,18233680,0.00796
1,18234679,18237543,0.00688
1,18237701,18238497,0.00524
1,18246305,18248088,0.0013
1,18249866,18251038,0.00677
1,18252050,18264672,0.00794
1,18264944,18267270,0.01055
1,18267231,18269465,0.00616
1,18276643,18279532,0.00829
1,18279559,18281122,0.00957
1,18282968,18284202,0.00608
1,18284270,18285418,0.00921
1,18285306,18287034,0.0126
1,18287859,18288650,0.0121
1,18290942,18295905,0.0117
1,18299430,18299862,0.00033
1,18305445,18307557,0.00949
1,18310428,18311714,0.01273
1,18312883,18314099,0.00388
1,18314117,18316861,0.0005
1,18317259,18320210,0.01123
1,18320490,18322505,0.00144
1,18326846,18328714,0.01184
1,18329659,18332102,0.0088
1,18332429,18333689,0.00882
1,18333623,18337520,0.00033
1,18342451,18344452,0.01193
1,18346958,18349049,0.00696
1,18351324,18354634,0.00644
1,18354744,18356733,0.00089
1,18356799,18360447,0.00721
1,18361679,18363192,0.01222
1,18365336,18366744,0.00272
1,18367590,18375494,0.00692
1,18375538,18376806,0.01159
1,18377154,18378634,0.00155
1,18378634,18379901,0.00905
1,18380804,18386146,0.01041
1,18386867,18387166,0.00642
1,18388792,18390523,0.0109
1,18391273,18394030,0.00724
1,18396744,18397454,0.00023
1,18400003,18402628,0.00138
1,18402506,18405681,0.00082
1,18407400,18410022,0.0093
