chr,start,end
2,1949614,1954740
2,1956115,1959303
2,1960413,1961840
2,1966610,1968142
2,1974886,1976570
2,1976918,1978553
2,1983901,1985449
2,1985751,1987266
2,1993038,1994177
2,2015624,2016772
2,2025991,2027283
2,2029687,2030544
2,2033154,2034283
2,2055519,2056745
2,2067061,2069255
2,2072646,2073547
2,2080647,2081859
2,2082894,2084905
2,2087145,2088183
2,2089484,2091016
2,2098087,2101167
2,2101497,2102111
2,2119187,2121254
2,2141329,2146678
2,2147192,2148215
2,2169305,2170528
2,2170760,2173943
2,2171390,2171936
2,2180755,2183904
2,2198271,2198405
2,2199151,2201603
2,2213960,2217159
2,2229539,2232149
2,2234019,2236470
2,2242545,2244851
2,2256970,2257908
2,2258281,2259633
2,2263816,2264265
2,2269315,2272452
2,2287238,2289636
2,2308651,2309784
2,2322215,2325197
2,2327253,2329873
2,2332317,2336257
2,2336702,2338902
2,2342535,2346207
2,2348059,2352174
2,2352145,2355597
2,2359114,2362375
2,2371573,2372050
2,2373522,2374745
2,2395013,2398395
2,2411005,2411656
2,2426176,2427355
2,2428903,2436687
2,2457573,2459940
2,2529780,2530255
2,2538743,2540365
2,2571928,2572743
2,2580718,2583223
2,2584984,2587686
2,2587729,2588448
2,2588523,2590531
2,2598222,2600326
2,2604148,2604927
2,2621756,2622063
2,2622603,2624902
2,2647991,2649647
2,2660527,2660715
2,2705042,2705476
2,2753443,2756008
2,2763449,2765743
2,2806625,2807368
2,2807415,2807967
2,2815398,2816349
2,2842020,2843386
2,2867672,2870352
2,2888894,2890172
2,2894904,2902020
2,2901870,2902290
2,2908473,2911198
2,2916416,2919392
2,2924360,2930751
2,2952610,2953208
2,2953605,2954722
2,2957516,2959851
2,2975025,2979266
2,2980820,2983657
2,2987367,2988945
2,2989205,2989878
2,2996776,2997889
2,3007102,3012333
2,3026398,3029353
2,3029561,3030035
2,3034797,3036387
2,3045523,3046904
2,3047252,3057214
2,3093821,3094750
2,3125671,3126173
2,3169908,3174102
2,3187068,3188422
2,3220739,3221422
2,3239693,3240463
2,3240494,3242263
2,3245323,3246203
2,3246019,3246901
2,3247003,3249357
2,3249396,3251545
2,3251566,3252341
2,3254364,3255815
2,3257209,3258528
2,3261009,3261453
2,3262235,3262345
2,3262523,3262587
2,3263619,3264412
2,3266420,3267120
2,3268932,3269906
2,3270008,3270364
2,3270410,3270787
2,3272619,3272975
2,3273584,3274154
2,3276728,3277668
2,3281097,3283129
2,3282787,3283553
2,3284067,3284616
2,3287529,3292366
2,3296472,3297016
2,3298498,3298716
2,3300978,3301804
2,3301041,3301624
2,3303766,3304650
2,3311654,3312651
2,3312873,3313502
2,3318248,3319435
2,3323573,3323990
2,3329660,3331324
2,3336109,3336753
2,3338669,3339047
2,3339740,3340317
2,3340397,3341060
2,3340706,3341544
2,3343332,3344075
2,3345929,3347826
2,3348003,3348904
2,3348796,3351212
2,3351050,3352228
2,3357619,3361102
2,3361463,3364127
2,3364296,3366661
2,3371832,3372152
2,3372595,3373155
2,3377163,3378213
2,3380744,3380944
2,3381463,3386102
2,3386292,3386768
2,3386851,3388160
2,3389612,3390726
2,3400797,3400838
2,3404683,3405417
2,3405496,3405863
2,3407218,3407586
2,3407671,3408506
2,3408519,3409740
2,3410597,3413161
2,3424685,3430483
2,3431244,3431844
2,3432137,3433656
2,3434312,3435279
2,3438742,3439161
2,3440302,3441314
2,3443688,3446183
2,3446394,3447047
2,3447398,3449059
2,3449534,3452776
2,3453686,3456127
2,3456747,3457126
2,3457213,3457479
2,3458281,3461448
2,3468160,3468899
2,3472305,3473692
2,3474282,3474664
2,3474996,3476845
2,3476156,3476278
2,3476873,3478704
2,3477582,3479196
2,3481036,3482584
2,3483035,3484062
2,3484182,3484585
2,3484627,3489670
2,3492339,3492786
2,3493226,3494382
2,3495511,3496398
2,3497073,3498780
2,3500130,3500612
2,3501553,3502294
2,3502319,3503476
2,3514668,3522658
2,3522984,3527500
2,3576465,3580525
2,3584420,3586278
2,3589410,3590008
2,3593730,3594072
2,3614986,3617716
2,3618058,3626460
2,3651156,3652235
2,3703304,3703492
2,3704577,3705594
2,3779992,3780691
2,3781328,3782335
2,3797230,3797430
2,3802330,3803280
2,3938527,3941240
2,4013752,4018046
2,4020305,4020773
2,4069136,4069506
2,4082851,4083168
2,4089648,4090671
2,4096001,4096920
2,4100335,4101084
2,4105464,4106256
2,4106183,4106356
2,4109862,4110698
2,4134895,4135888
2,4145498,4146239
2,4228157,4229987
2,4295362,4300871
2,4301708,4302134
2,4303281,4304075
2,4304762,4305887
2,4310321,4312162
2,4314243,4317882
2,4323589,4324032
2,4323671,4324948
2,4332795,4333638
2,4334959,4335909
2,4341105,4347974
2,4348511,4349577
2,4361869,4365919
2,4366200,4366640
2,4393772,4394045
2,4416920,4419072
2,4440614,4441543
2,4451924,4452388
2,4458154,4458399
2,4477776,4477868
2,4478424,4483467
2,4484720,4485568
2,4485414,4485539
2,4543175,4543522
2,4589735,4590378
2,4618545,4621722
2,4622122,4622752
2,4634251,4635203
2,4658445,4660777
2,4660870,4661415
2,4661458,4662451
2,4724036,4724143
2,4728072,4728239
2,4743162,4746813
2,4757429,4758920
2,4785961,4790030
2,4802783,4804375
2,4804391,4804558
2,4805480,4807441
2,4890067,4891424
2,4891642,4893397
2,4900613,4900944
2,4901120,4901343
2,4922282,4922679
2,4924100,4924501
2,5004884,5008442
2,5010792,5011590
2,5049953,5050087
2,5050434,5051613
2,5055415,5055880
2,5068402,5068918
2,5069544,5072656
2,5114804,5118753
2,5166984,5169303
2,5289411,5291470
2,5291523,5291882
2,5293897,5295480
2,5296364,5296582
2,5315038,5316041
2,5317475,5319090
2,5322903,5323624
2,5389594,5392151
2,5411566,5412125
2,5415891,5416317
2,5416690,5416872
2,5437056,5438459
2,5508414,5508837
2,5511562,5513838
2,5514094,5514641
2,5536220,5537951
2,5538740,5541479
2,5544054,5556560
2,5588218,5588322
2,5590052,5591422
2,5592838,5598412
2,5598421,5599923
2,5609569,5610324
2,5627936,5629099
2,5630001,5631107
2,5636884,5643066
2,5643169,5643615
2,5646602,5647423
2,5648329,5649847
2,5649224,5649727
2,5649928,5655320
2,5655391,5656518
2,5671396,5673622
2,5673688,5675995
2,5677908,5680801
2,5684538,5685431
2,5686136,5687290
2,5687316,5690795
2,5692097,5693016
2,5694381,5706442
2,5706472,5709017
2,5724007,5725248
2,5734955,5735805
2,5736570,5737863
2,5741592,5746833
2,5753103,5757353
2,5768417,5772266
2,5774089,5776342
2,5788445,5791128
2,5798558,5799584
2,5829485,5830283
2,5833039,5835209
2,5834414,5834994
2,5857536,5859249
2,5859491,5861311
2,5864267,5864614
2,5869853,5870368
2,5874638,5875793
2,5884600,5885985
2,5906420,5908429
2,5909100,5914374
2,5914414,5916436
2,5921881,5923151
2,5925119,5929902
2,5932383,5933929
2,5934483,5936371
2,5951823,5953185
2,5953940,5960263
2,5976253,5976801
2,5977272,5981899
2,6018558,6023863
2,6034282,6035375
2,6036804,6041097
2,6041146,6043974
2,6044120,6045141
2,6045579,6046045
2,6049928,6050428
2,6052332,6053994
2,6056038,6056778
2,6056913,6057020
2,6057288,6058620
2,6088292,6088813
2,6104752,6105252
2,6110912,6111918
2,6119467,6120748
2,6143073,6147419
2,6154493,6155166
2,6166936,6167979
2,6170942,6175095
2,6181946,6184910
2,6187371,6190380
2,6197663,6199406
2,6213617,6215932
2,6225351,6226227
2,6241640,6242541
2,6244772,6246279
2,6254434,6254900
2,6272469,6273227
2,6274606,6276317
2,6277802,6283940
2,6283801,6286055
2,6287289,6287882
2,6289477,6292620
2,6292466,6295726
2,6298679,6300150
2,6300488,6304445
2,6308683,6312726
2,6313883,6316047
2,6316744,6317587
2,6321587,6323397
2,6351289,6351964
2,6354785,6356084
2,6355993,6356939
2,6357465,6358470
2,6358256,6361528
2,6362411,6364093
2,6364378,6365818
2,6366879,6371126
2,6382368,6382810
2,6385804,6387570
2,6387581,6389668
2,6391172,6391477
2,6393310,6395000
2,6399405,6401149
2,6404131,6405352
2,6406389,6409167
2,6418199,6419236
2,6431471,6431826
2,6438504,6439144
2,6451319,6453797
2,6480817,6482425
2,6484338,6485213
2,6491425,6493512
2,6501126,6501704
2,6504070,6504171
2,6510841,6512641
2,6518749,6521549
2,6533261,6537002
2,6542166,6544118
2,6554847,6557168
2,6564808,6566006
2,6587570,6588321
2,6588743,6590167
2,6590876,6591544
2,6608561,6609681
2,6612480,6615457
2,6615456,6619074
2,6630528,6634008
2,6637831,6639429
2,6639973,6642353
2,6642300,6644055
2,6649115,6652232
2,6653663,6655501
2,6664649,6665356
2,6666286,6668046
2,6669654,6670381
2,6671895,6672731
2,6677225,6677928
2,6684411,6685069
2,6688122,6689819
2,6694787,6695180
2,6697918,6699836
2,6709116,6711156
2,6712895,6714609
2,6723948,6728183
2,6733534,6735819
2,6743528,6744835
2,6747536,6749256
2,6750934,6752647
2,6754330,6756051
2,6758430,6763501
2,6761635,6763500
2,6763707,6764751
2,6772714,6777985
2,6778191,6778879
2,6787866,6790215
2,6791104,6792978
2,6797111,6798939
2,6801803,6802734
2,6806033,6806764
2,6810395,6812941
2,6814453,6816568
2,6816541,6818358
2,6824242,6825576
2,6828133,6829621
2,6830995,6831641
2,6830995,6833777
2,6833880,6836538
2,6842648,6845103
2,6849452,6852214
2,6856746,6857735
2,6865610,6867004
2,6871257,6872245
2,6873417,6874784
2,6877774,6880898
2,6888540,6891409
2,6893949,6894685
2,6905379,6909498
2,6917514,6920319
2,6920369,6922161
2,6927024,6932791
2,6932406,6935514
2,6947096,6947866
2,6949851,6951192
2,6951349,6952845
2,6959092,6960216
2,6970352,6970851
2,6971075,6971330
2,6972222,6973705
2,6973172,6973282
2,6973356,6973586
2,6973673,6975007
2,6976017,6977683
2,6980218,6982132
2,6982531,6983777
2,6983846,6985620
2,6986830,6990080
2,6996727,6998441
2,7002172,7004235
2,7020474,7021601
2,7024607,7025231
2,7026761,7029175
2,7030155,7031378
2,7033940,7034317
2,7035378,7038395
2,7039682,7043354
2,7045538,7048544
2,7050799,7052951
2,7058930,7060573
2,7061629,7063367
2,7073134,7073484
2,7074119,7079519
2,7076713,7077310
2,7081763,7084865
2,7085698,7089248
2,7094743,7095824
2,7097280,7101351
2,7101269,7103928
2,7105339,7109089
2,7120372,7123079
2,7126279,7130729
2,7131391,7132803
2,7133387,7135812
2,7136845,7145424
2,7146000,7147981
2,7150514,7153430
2,7156839,7157770
2,7158991,7160934
2,7161922,7162580
2,7162931,7165410
2,7165834,7166499
2,7180142,7182287
2,7184422,7187009
2,7184652,7185245
2,7190937,7192071
2,7196147,7196777
2,7197774,7198082
2,7198127,7200385
2,7200423,7201755
2,7205391,7205918
2,7209108,7211134
2,7211059,7215617
2,7215591,7218558
2,7218654,7221890
2,7230346,7232223
2,7244500,7246069
2,7248138,7250308
2,7255473,7256831
2,7261783,7266346
2,7267722,7269055
2,7271012,7274754
2,7275657,7277285
2,7279366,7281499
2,7281374,7283686
2,7283928,7285345
2,7285698,7287393
2,7287412,7288945
2,7295851,7296318
2,7301334,7303509
2,7303812,7306675
2,7307970,7311796
2,7312051,7314576
2,7316789,7319243
2,7323570,7326317
2,7331721,7334254
2,7334226,7339350
2,7341078,7342317
2,7342607,7347464
2,7353773,7361256
2,7361336,7362157
2,7364683,7368963
2,7369452,7375688
2,7376199,7381165
2,7382805,7387976
2,7388893,7392302
2,7392762,7395985
2,7396281,7398885
2,7399056,7400970
2,7401117,7403661
2,7403693,7405262
2,7406911,7408393
2,7409063,7409582
2,7410704,7415802
2,7417875,7418651
2,7422336,7427119
2,7430806,7431939
2,7433183,7434172
2,7434919,7437314
2,7442707,7446099
2,7458930,7460819
2,7460814,7462607
2,7462809,7466898
2,7466687,7471586
2,7472754,7474012
2,7474736,7476438
2,7476662,7477683
2,7477845,7481690
2,7481881,7485240
2,7485398,7487608
2,7487646,7490199
2,7494536,7496292
2,7498101,7499331
2,7499472,7503195
2,7504748,7508394
2,7508473,7509887
2,7510097,7512502
2,7513128,7515117
2,7516330,7519662
2,7522050,7523177
2,7527676,7529210
2,7531194,7532412
2,7533455,7536004
2,7541313,7544383
2,7545454,7546374
2,7546440,7548406
2,7549702,7552260
2,7552992,7555163
2,7555586,7558064
2,7558916,7563781
2,7564240,7566601
2,7568018,7570912
2,7570989,7573878
2,7573812,7575951
2,7576388,7577846
2,7584372,7588127
2,7590295,7594195
2,7606728,7609278
2,7609236,7616342
2,7617151,7621129
2,7623826,7626186
2,7626325,7629149
2,7630361,7631926
2,7634126,7637832
2,7642117,7643739
2,7643925,7646274
2,7646372,7650387
2,7651015,7653219
2,7654477,7656219
2,7664055,7666522
2,7666548,7668065
2,7668078,7670495
2,7670878,7673152
2,7673145,7673712
2,7674319,7676276
2,7679008,7680378
2,7682162,7684083
2,7682781,7685202
2,7685354,7689445
2,7692396,7693253
2,7693596,7694746
2,7697311,7699630
2,7700134,7700675
2,7703805,7705831
2,7706896,7707954
2,7709192,7711151
2,7713234,7716505
2,7722825,7724323
2,7724406,7727503
2,7728157,7728927
2,7731075,7733137
2,7733563,7739675
2,7739787,7742280
2,7742870,7748502
2,7754048,7755604
2,7755605,7757929
2,7758846,7759881
2,7760005,7760839
2,7761941,7763018
2,7763528,7765276
2,7766765,7768040
2,7769521,7772782
2,7773220,7776825
2,7777279,7777805
2,7782712,7784287
2,7784288,7802604
2,7802825,7803959
2,7808871,7810811
2,7812380,7813129
2,7818818,7821387
2,7821585,7822330
2,7822074,7824121
2,7824166,7826623
2,7826811,7828827
2,7828976,7830898
2,7833782,7834653
2,7837067,7838476
2,7838773,7839199
2,7840037,7841823
2,7841940,7843942
2,7845923,7847031
2,7847967,7851606
2,7852529,7853666
2,7857139,7859983
2,7864175,7867820
2,7867828,7871801
2,7872201,7874010
2,7876544,7878072
2,7879308,7883935
2,7887584,7888878
2,7892034,7893709
2,7898012,7899242
2,7907774,7910040
2,7910703,7913861
2,7913955,7915872
2,7917413,7919345
2,7920440,7922593
2,7924267,7924671
2,7924958,7925918
2,7928015,7931953
2,7931923,7934353
2,7935244,7936900
2,7936990,7939664
2,7939822,7941696
2,7941778,7943388
2,7945998,7948468
2,7946158,7946406
2,7948306,7950329
2,7952404,7954785
2,7956220,7957584
2,7964326,7964995
2,7965635,7969108
2,7969298,7971114
2,7971017,7972396
2,7976700,7979430
2,7980532,7981868
2,7982556,7984126
2,7988165,7989525
2,7989476,7990586
2,7990618,7992774
2,7993801,7994554
2,7997344,8000825
2,8001234,8002998
2,8002891,8004866
2,8005003,8008681
2,8009101,8011277
2,8020456,8021576
2,8026957,8028273
2,8030960,8033619
2,8033832,8035412
2,8039670,8040780
2,8042096,8045033
2,8049371,8051316
2,8059106,8061073
2,8063023,8065015
2,8069945,8072866
2,8073167,8075009
2,8078174,8079537
2,8080354,8082901
2,8083518,8084960
2,8086572,8088302
2,8089411,8091736
2,8093220,8094823
2,8094614,8095779
2,8094824,8095027
2,8097420,8099393
2,8108898,8112010
2,8112084,8114485
2,8114785,8117085
2,8116999,8117106
2,8118736,8121947
2,8123195,8125078
2,8125128,8128702
2,8128706,8134401
2,8134566,8136646
2,8136740,8138142
2,8139756,8144461
2,8144881,8146477
2,8147939,8149469
2,8156204,8156401
2,8158106,8160091
2,8160600,8163762
2,8163942,8166006
2,8167471,8168668
2,8169546,8172523
2,8172189,8178995
2,8183638,8186851
2,8188237,8192536
2,8192702,8194396
2,8194512,8197483
2,8197753,8198160
2,8202216,8203004
2,8203705,8206478
2,8207199,8210513
2,8221514,8227622
2,8229000,8229574
2,8229116,8229755
2,8233335,8235440
2,8238495,8240018
2,8241104,8241795
2,8242951,8245581
2,8246160,8246510
2,8247726,8248181
2,8249877,8250208
2,8251612,8252071
2,8253333,8255676
2,8256921,8260545
2,8260038,8261985
2,8262696,8265138
2,8264974,8268416
2,8278789,8286561
2,8286625,8292498
2,8293640,8296485
2,8303889,8304455
2,8305100,8307580
2,8309533,8314008
2,8313671,8318596
2,8324653,8326223
2,8326049,8329944
2,8335639,8339307
2,8340678,8342161
2,8343452,8348431
2,8348869,8352562
2,8356092,8360212
2,8360150,8361951
2,8362387,8366144
2,8365919,8367022
2,8368040,8368219
2,8369568,8370675
2,8370691,8371108
2,8372861,8374453
2,8373766,8375955
2,8376155,8377356
2,8378664,8383374
2,8380020,8381326
2,8383807,8387012
2,8386933,8388790
2,8389610,8397939
2,8399100,8402664
2,8404764,8409081
2,8411701,8413883
2,8415046,8417994
2,8418078,8420195
2,8426117,8429853
2,8431363,8432269
2,8433542,8436602
2,8438393,8441501
2,8441520,8444233
2,8444204,8447355
2,8453200,8453713
2,8455756,8459642
2,8459947,8461715
2,8461748,8464534
2,8464533,8465531
2,8465690,8469145
2,8470244,8471644
2,8472134,8475153
2,8475276,8477733
2,8478970,8483854
2,8483940,8486086
2,8485991,8488963
2,8490181,8491110
2,8491192,8492920
2,8493469,8495892
2,8496602,8498807
2,8499000,8501294
2,8500946,8502955
2,8503217,8504924
2,8504967,8505661
2,8506130,8510081
2,8510020,8511395
2,8511486,8513291
2,8513448,8514666
2,8514899,8516138
2,8516658,8518194
2,8519485,8521275
2,8522678,8525238
2,8527175,8528685
2,8530865,8533779
2,8538776,8539217
2,8550253,8551979
2,8553543,8554040
2,8557646,8559808
2,8568569,8569890
2,8570607,8574067
2,8575785,8578002
2,8581088,8585500
2,8586050,8589637
2,8589953,8590324
2,8591808,8595559
2,8595605,8600931
2,8601858,8607052
2,8607340,8612648
2,8612926,8616117
2,8615971,8621774
2,8621965,8622851
2,8623699,8624624
2,8627536,8628220
2,8629857,8630688
2,8631959,8637300
2,8637663,8641631
2,8644369,8647291
2,8647721,8649225
2,8649434,8654819
2,8658981,8661558
2,8661987,8662614
2,8662892,8665026
2,8677960,8682175
2,8683979,8687283
2,8687330,8690214
2,8690293,8692490
2,8692567,8695111
2,8695374,8696643
2,8697300,8699299
2,8699511,8700186
2,8701013,8704357
2,8704024,8707009
2,8711579,8719115
2,8720790,8721423
2,8721325,8725127
2,8725541,8727742
2,8727626,8730525
2,8733285,8736597
2,8736734,8737767
2,8737705,8739677
2,8739740,8742650
2,8742885,8752315
2,8755852,8760298
2,8761180,8763372
2,8766486,8772668
2,8772653,8775668
2,8779667,8782789
2,8784769,8785447
2,8785960,8789570
2,8789594,8790742
2,8791939,8794401
2,8794818,8795980
2,8796185,8798293
2,8799041,8801991
2,8802091,8804422
2,8805342,8808171
2,8808414,8810200
2,8810644,8813696
2,8813832,8815379
2,8823669,8824150
2,8825053,8825544
2,8826017,8829771
2,8830123,8831615
2,8831681,8832929
2,8832957,8835263
2,8835120,8836044
2,8836018,8838710
2,8838750,8839857
2,8840557,8841565
2,8841972,8844022
2,8844079,8846095
2,8845802,8847311
2,8848130,8850111
2,8850148,8851035
2,8855302,8857758
2,8858962,8864865
2,8865016,8866791
2,8867040,8869329
2,8871518,8872061
2,8873007,8873546
2,8876436,8876912
2,8877887,8880440
2,8886037,8886444
2,8887116,8888305
2,8888880,8889303
2,8891191,8891391
2,8891920,8893244
2,8896154,8897218
2,8896912,8899898
2,8900360,8903698
2,8903343,8907339
2,8909467,8909772
2,8911860,8913747
2,8920447,8923227
2,8923305,8924974
